epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
145,4874.86,0.44908,2.65876,1.24545,0.99498,0.98212,0.99022,0.96417,0.24596,1.45365,1.08404,0.00034227,0.00034227,0.00034227
146,4908.71,0.452,2.65671,1.24486,0.99499,0.98221,0.9902,0.96395,0.2459,1.45331,1.08405,0.000313145,0.000313145,0.000313145
147,4942.77,0.45023,2.6579,1.24258,0.99499,0.9822,0.99024,0.96412,0.24576,1.45441,1.08396,0.000285847,0.000285847,0.000285847
148,4969.79,0.44749,2.63926,1.24245,0.99499,0.98221,0.99024,0.96405,0.24577,1.4525,1.08386,0.000260384,0.000260384,0.000260384
149,4993.58,0.44726,2.62786,1.24036,0.99501,0.98221,0.99024,0.96396,0.24558,1.45049,1.08387,0.000236769,0.000236769,0.000236769
150,5027.25,0.44442,2.61878,1.24122,0.99501,0.9822,0.99025,0.96441,0.24557,1.45082,1.08384,0.000215009,0.000215009,0.000215009
151,5071.71,0.33967,1.82106,1.1567,0.99499,0.98221,0.99026,0.96388,0.2456,1.45077,1.08378,0.000195113,0.000195113,0.000195113
152,5104.74,0.3391,1.81258,1.15628,0.99499,0.98222,0.99025,0.96403,0.24542,1.45079,1.08371,0.000177088,0.000177088,0.000177088
153,5138.07,0.33729,1.80827,1.15809,0.99499,0.98222,0.99023,0.96369,0.24538,1.4465,1.08368,0.000160943,0.000160943,0.000160943
154,5171.24,0.33722,1.79528,1.15404,0.995,0.98223,0.99027,0.96408,0.24534,1.44769,1.08365,0.000146682,0.000146682,0.000146682
155,5204.45,0.3355,1.79299,1.15494,0.995,0.98222,0.99028,0.96384,0.24522,1.44798,1.08361,0.000134311,0.000134311,0.000134311
156,5237.7,0.33572,1.79679,1.15572,0.99502,0.98221,0.99028,0.96428,0.24504,1.44939,1.08361,0.000123836,0.000123836,0.000123836
157,5271.16,0.33395,1.78467,1.15513,0.99504,0.9822,0.99027,0.96447,0.24485,1.44864,1.08353,0.000115259,0.000115259,0.000115259
158,5304.29,0.33488,1.77994,1.15378,0.99505,0.9822,0.9903,0.96455,0.24463,1.44793,1.08329,0.000108585,0.000108585,0.000108585
159,5320.36,0.33305,1.78016,1.15409,0.99472,0.98188,0.99005,0.96483,0.24454,1.44859,1.08324,0.000103816,0.000103816,0.000103816
160,5332.88,0.33404,1.77873,1.15439,0.99469,0.98153,0.99003,0.96517,0.24435,1.44748,1.08316,0.000100954,0.000100954,0.000100954
