epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
69,2075.52,0.52593,3.02457,1.20592,0.56314,0.94789,0.75738,0.73329,0.17256,8824.87,0.61142,0.00743468,0.00743468,0.00743468
70,2099.08,0.52372,3.0098,1.2071,0.57757,0.93616,0.80538,0.77726,0.1804,8641.5,0.61218,0.00736625,0.00736625,0.00736625
71,2122.85,0.52209,2.96915,1.20452,0.56788,0.94434,0.77134,0.74875,0.16774,8727.74,0.61284,0.00729725,0.00729725,0.00729725
72,2146.81,0.52521,2.99794,1.20424,0.5674,0.94538,0.76406,0.73173,0.18509,8822.04,0.61326,0.0072277,0.0072277,0.0072277
73,2173.11,0.51801,2.96887,1.206,0.57506,0.94516,0.75627,0.72698,0.18002,8675.14,0.61443,0.00715761,0.00715761,0.00715761
74,2199.62,0.52403,3.00272,1.2052,0.56536,0.94774,0.75282,0.73067,0.1666,8802.56,0.60994,0.007087,0.007087,0.007087
75,2225.95,0.52536,2.99806,1.20373,0.55393,0.95157,0.73605,0.6993,0.19645,8916.38,0.61396,0.00701588,0.00701588,0.00701588
76,2252.21,0.5221,2.98718,1.20207,0.55856,0.94889,0.74467,0.71588,0.17876,8895.46,0.61127,0.00694428,0.00694428,0.00694428
77,2278.6,0.51872,2.97465,1.20291,0.56225,0.94912,0.74554,0.72242,0.16879,8902.06,0.61116,0.00687222,0.00687222,0.00687222
78,2304.98,0.52406,2.98607,1.20661,0.55756,0.95212,0.74891,0.72839,0.16188,9020.03,0.60932,0.0067997,0.0067997,0.0067997
79,2331.41,0.51193,2.91327,1.19988,0.56376,0.94829,0.76403,0.74081,0.17026,8970.77,0.61029,0.00672675,0.00672675,0.00672675
80,2357.79,0.51996,2.96289,1.2009,0.56514,0.94741,0.76311,0.74216,0.16728,8872.2,0.60832,0.00665339,0.00665339,0.00665339
81,2384.34,0.51694,2.91985,1.2023,0.56785,0.95334,0.77812,0.75584,0.16513,8734.32,0.61016,0.00657963,0.00657963,0.00657963
82,2410.98,0.51062,2.89598,1.19621,0.5594,0.94856,0.7596,0.73745,0.16595,9072.11,0.60902,0.0065055,0.0065055,0.0065055
83,2438.35,0.51957,2.9474,1.20617,0.56523,0.95147,0.76795,0.7406,0.17672,9004.86,0.61228,0.00643101,0.00643101,0.00643101
84,2465.1,0.51794,2.92945,1.19952,0.57334,0.94202,0.77624,0.75139,0.17192,8834.27,0.61282,0.00635617,0.00635617,0.00635617
85,2491.92,0.51517,2.92642,1.20493,0.56383,0.94719,0.77721,0.75256,0.17188,8874.08,0.61281,0.00628101,0.00628101,0.00628101
86,2516.57,0.5153,2.93175,1.20636,0.56006,0.94615,0.75819,0.73723,0.16269,8951.3,0.61244,0.00620555,0.00620555,0.00620555
87,2540.22,0.50988,2.89966,1.20002,0.55892,0.94515,0.76934,0.74601,0.16804,9020.02,0.61281,0.00612981,0.00612981,0.00612981
88,2563.89,0.51279,2.8975,1.19996,0.56931,0.94669,0.75858,0.73605,0.16563,9027.58,0.60993,0.0060538,0.0060538,0.0060538
89,2587.8,0.51457,2.91528,1.20459,0.5679,0.94688,0.76921,0.74093,0.17702,8965.53,0.61312,0.00597754,0.00597754,0.00597754
90,2611.22,0.5138,2.89288,1.20476,0.5608,0.9483,0.74808,0.72294,0.17344,9126.14,0.61292,0.00590105,0.00590105,0.00590105
91,2634.91,0.51383,2.91476,1.20783,0.55636,0.94995,0.74454,0.7213,0.16962,9129.93,0.61353,0.00582435,0.00582435,0.00582435
92,2658.77,0.50909,2.87368,1.20014,0.56821,0.9472,0.75213,0.72896,0.16695,9060.74,0.61225,0.00574746,0.00574746,0.00574746
93,2682.39,0.51066,2.89572,1.20328,0.56169,0.95176,0.74474,0.71958,0.17093,9064.54,0.61298,0.0056704,0.0056704,0.0056704
94,2706.16,0.51144,2.89788,1.20476,0.55921,0.95306,0.74556,0.7209,0.16805,9105.29,0.61274,0.00559318,0.00559318,0.00559318
95,2729.8,0.50771,2.86888,1.19778,0.55617,0.95753,0.73705,0.71338,0.17157,9226.58,0.61084,0.00551584,0.00551584,0.00551584
96,2753.44,0.51272,2.88762,1.20482,0.551,0.95462,0.71489,0.69431,0.16552,9304.25,0.61138,0.00543837,0.00543837,0.00543837
97,2777.17,0.5067,2.85418,1.20138,0.5454,0.95575,0.70063,0.67797,0.16682,9403.75,0.61231,0.00536081,0.00536081,0.00536081
98,2802.46,0.50716,2.8381,1.19892,0.54436,0.9571,0.71347,0.69069,0.16594,9424.59,0.61058,0.00528318,0.00528318,0.00528318
99,2826.14,0.50438,2.86243,1.19709,0.54666,0.95662,0.71898,0.69803,0.16495,9399.98,0.60995,0.00520548,0.00520548,0.00520548
100,2849.6,0.5073,2.84806,1.1988,0.55019,0.95337,0.74121,0.71797,0.16838,9338.4,0.6101,0.00512775,0.00512775,0.00512775
101,2873.2,0.50434,2.84715,1.19965,0.54869,0.95382,0.73588,0.71389,0.16574,9400.93,0.61068,0.00505,0.00505,0.00505
102,2896.92,0.50368,2.8371,1.19517,0.54876,0.95445,0.73903,0.717,0.16448,9385.75,0.60928,0.00497225,0.00497225,0.00497225
