epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
66,3133.48,0.74418,1.83676,1.20938,0.54935,0.95108,0.70707,0.69433,0.20266,6492.99,0.58583,0.00648691,0.00648691,0.00648691
67,3180.67,0.74338,1.84577,1.21011,0.54728,0.95115,0.71538,0.70138,0.20803,6612.2,0.58578,0.00639363,0.00639363,0.00639363
68,3228.45,0.7449,1.83521,1.20649,0.54249,0.95392,0.70844,0.69537,0.20567,6608.47,0.58377,0.00629983,0.00629983,0.00629983
69,3277.88,0.73518,1.83263,1.20565,0.54298,0.95017,0.72462,0.71227,0.20196,6579.49,0.58407,0.00620555,0.00620555,0.00620555
70,3327.94,0.73427,1.81631,1.20204,0.54377,0.95627,0.72641,0.71444,0.20081,6580.31,0.58337,0.00611083,0.00611083,0.00611083
71,3378.85,0.73423,1.8084,1.20153,0.55198,0.95477,0.73134,0.71862,0.19945,6545.95,0.58359,0.0060157,0.0060157,0.0060157
72,3427.43,0.73282,1.80545,1.20096,0.55078,0.95586,0.7434,0.73138,0.19493,6526.91,0.58344,0.00592019,0.00592019,0.00592019
73,3475.98,0.73527,1.8001,1.20407,0.54558,0.95691,0.73253,0.71992,0.19597,6578.64,0.58292,0.00582435,0.00582435,0.00582435
74,3524.12,0.72649,1.78739,1.19783,0.54655,0.9574,0.73352,0.72078,0.19845,6568.71,0.58243,0.00572821,0.00572821,0.00572821
75,3572.48,0.72524,1.79135,1.20262,0.54316,0.95716,0.728,0.71607,0.20069,6638.66,0.58265,0.00563181,0.00563181,0.00563181
76,3620.49,0.72937,1.77888,1.2048,0.54644,0.95516,0.72572,0.71354,0.19911,6648.18,0.58367,0.00553518,0.00553518,0.00553518
77,3669.1,0.72597,1.77376,1.20169,0.54471,0.95542,0.7141,0.70204,0.20005,6664.73,0.58437,0.00543837,0.00543837,0.00543837
78,3717.71,0.72893,1.78375,1.20167,0.54396,0.95601,0.71595,0.70396,0.19872,6698.67,0.58412,0.00534141,0.00534141,0.00534141
79,3766.16,0.71983,1.76401,1.20085,0.54636,0.95344,0.72192,0.70987,0.19692,6685,0.58307,0.00524434,0.00524434,0.00524434
80,3814.64,0.72245,1.75517,1.19839,0.54347,0.95433,0.72015,0.70847,0.19727,6670.1,0.58289,0.00514719,0.00514719,0.00514719
